record_id,date,place,location,feature_type
b18237605,1941,Greenwich ,"London, England",Metropolitan Borough
b18237617,1942,Greenwich ,"London, England",Metropolitan Borough
b18237629,1943,Greenwich ,"London, England",Metropolitan Borough
b18237630,1944,Greenwich ,"London, England",Metropolitan Borough
b18237642,1945,Greenwich ,"London, England",Metropolitan Borough
b18237654,1946,Greenwich ,"London, England",Metropolitan Borough
b18237666,1947,Greenwich ,"London, England",Metropolitan Borough
b18237678,1948,Greenwich ,"London, England",Metropolitan Borough
b1823768x,1949,Greenwich ,"London, England",Metropolitan Borough
b18237691,1950,Greenwich ,"London, England",Metropolitan Borough
b18237708,1951,Greenwich ,"London, England",Metropolitan Borough
b1823771x,1952,Greenwich ,"London, England",Metropolitan Borough
b18237721,1953,Greenwich ,"London, England",Metropolitan Borough
b18237733,1954,Greenwich ,"London, England",Metropolitan Borough
b18237745,1955,Greenwich ,"London, England",Metropolitan Borough
b18237757,1956,Greenwich ,"London, England",Metropolitan Borough
b18237769,1957,Greenwich ,"London, England",Metropolitan Borough
b18237770,1958,Greenwich ,"London, England",Metropolitan Borough
b18237782,1959,Greenwich ,"London, England",Metropolitan Borough
b18237794,1960,Greenwich ,"London, England",Metropolitan Borough
b18237800,1961,Greenwich ,"London, England",Metropolitan Borough
b18237812,1962,Greenwich ,"London, England",Metropolitan Borough
b18237824,1963,Greenwich ,"London, England",Metropolitan Borough
b18237836,1964,Greenwich ,"London, England",Metropolitan Borough
b18237848,1965,Greenwich ,"London, England",Metropolitan Borough
b18237873,1968,Greenwich ,"London, England",Metropolitan Borough
b18237885,1969,Greenwich ,"London, England",Metropolitan Borough
b18237897,1970,Greenwich ,"London, England",Metropolitan Borough
b18237903,1971,Greenwich ,"London, England",Metropolitan Borough
b18237915,1972,Greenwich ,"London, England",Metropolitan Borough
b1987442x,1918,Greenwich ,"London, England",Metropolitan Borough
b18039790,1886,Hackney ,"London, England",Board of Works
b18039807,1887,Hackney ,"London, England",Board of Works
b18039819,1888,Hackney ,"London, England",Board of Works
b18039820,1890,Hackney ,"London, England",Board of Works
b18039832,1891,Hackney ,"London, England",Board of Works
b18039844,1892,Hackney ,"London, England",Board of Works
b18039856,1893,Hackney ,"London, England",Board of Works
b18041450,1894,Hackney ,"London, England",Board of Works
b18041462,1895,Hackney ,"London, England",Board of Works
b19885106,1857,Hackney ,"London, England",Board of Works
b19885118,1858,Hackney ,"London, England",Board of Works
b1988512x,1860,Hackney ,"London, England",Board of Works
b19885131,1860,Hackney ,"London, England",Board of Works
b19885143,1861,Hackney ,"London, England",Board of Works
b19885155,1862,Hackney ,"London, England",Board of Works
b19885167,1863,Hackney ,"London, England",Board of Works
b19885179,1865,Hackney ,"London, England",Board of Works
b19885180,1866,Hackney ,"London, England",Board of Works
b19885192,1867,Hackney ,"London, England",Board of Works
b19885209,1868,Hackney ,"London, England",Board of Works
b19885210,1869,Hackney ,"London, England",Board of Works
b19885222,1870,Hackney ,"London, England",Board of Works
b19885234,1871,Hackney ,"London, England",Board of Works
b19885246,1872,Hackney ,"London, England",Board of Works
b19885258,1873,Hackney ,"London, England",Board of Works
b1988526x,1874,Hackney ,"London, England",Board of Works
b19885271,1875,Hackney ,"London, England",Board of Works
b19885283,1876,Hackney ,"London, England",Board of Works
b19885295,1877,Hackney ,"London, England",Board of Works
b19885301,1878,Hackney ,"London, England",Board of Works
b19885313,1879,Hackney ,"London, England",Board of Works
b19885325,1880,Hackney ,"London, England",Board of Works
b19885337,1881,Hackney ,"London, England",Board of Works
b19885349,1882,Hackney ,"London, England",Board of Works
b19885350,1883,Hackney ,"London, England",Board of Works
b19885362,1884,Hackney ,"London, England",Board of Works
b19885374,1885,Hackney ,"London, England",Board of Works
b19885386,1886,Hackney ,"London, England",Board of Works
b19885398,1896,Hackney ,"London, England",Board of Works
b19885799,1957,Hackney ,"London, England",Council
b1988588x,1966,Hackney ,"London, England",Council
b19885891,1967,Hackney ,"London, England",Council
b19885908,1968,Hackney ,"London, England",Council
b1988591x,1969,Hackney ,"London, England",Council
b19885921,1970,Hackney ,"London, England",Council
b19885933,1971,Hackney ,"London, England",Council
b19885945,1972,Hackney ,"London, England",Council
b19885957,1973,Hackney ,"London, England",Council
b19885969,1974,Hackney ,"London, England",Council
b1988509x,1857,Hackney ,"London, England",District Council
b18038372,1901,Hackney ,"London, England",Metropolitan Borough
b18042120,1903,Hackney ,"London, England",Metropolitan Borough
b18043471,1904,Hackney ,"London, England",Metropolitan Borough
b18043549,1903,Hackney ,"London, England",Metropolitan Borough
b18044335,1906,Hackney ,"London, England",Metropolitan Borough
b18044645,1905,Hackney ,"London, England",Metropolitan Borough
b18106663,1908,Hackney ,"London, England",Metropolitan Borough
b18106687,1909,Hackney ,"London, England",Metropolitan Borough
b18106699,1910,Hackney ,"London, England",Metropolitan Borough
b18106705,1911,Hackney ,"London, England",Metropolitan Borough
b1811121x,1912,Hackney ,"London, England",Metropolitan Borough
b18111221,1914,Hackney ,"London, England",Metropolitan Borough
b18116619,1915,Hackney ,"London, England",Metropolitan Borough
b18116632,1916,Hackney ,"London, England",Metropolitan Borough
b18116656,1917,Hackney ,"London, England",Metropolitan Borough
b1811670x,1919,Hackney ,"London, England",Metropolitan Borough
b18116711,1921,Hackney ,"London, England",Metropolitan Borough
b18118173,1920,Hackney ,"London, England",Metropolitan Borough
b18118185,1923,Hackney ,"London, England",Metropolitan Borough
b19885416,1902,Hackney ,"London, England",Metropolitan Borough
b19885428,1907,Hackney ,"London, England",Metropolitan Borough
b1988543x,1913,Hackney ,"London, England",Metropolitan Borough
b19885441,1918,Hackney ,"London, England",Metropolitan Borough
b19885453,1922,Hackney ,"London, England",Metropolitan Borough
b19885465,1924,Hackney ,"London, England",Metropolitan Borough
b19885477,1925,Hackney ,"London, England",Metropolitan Borough
b19885489,1926,Hackney ,"London, England",Metropolitan Borough
b19885490,1927,Hackney ,"London, England",Metropolitan Borough
b19885507,1928,Hackney ,"London, England",Metropolitan Borough
b19885519,1929,Hackney ,"London, England",Metropolitan Borough
b19885520,1930,Hackney ,"London, England",Metropolitan Borough
b19885532,1931,Hackney ,"London, England",Metropolitan Borough
b19885544,1932,Hackney ,"London, England",Metropolitan Borough
b19885556,1933,Hackney ,"London, England",Metropolitan Borough
b19885568,1934,Hackney ,"London, England",Metropolitan Borough
b1988557x,1935,Hackney ,"London, England",Metropolitan Borough
b19885581,1935,Hackney ,"London, England",Metropolitan Borough
b19885593,1937,Hackney ,"London, England",Metropolitan Borough
b1988560x,1938,Hackney ,"London, England",Metropolitan Borough
b19885611,1939,Hackney ,"London, England",Metropolitan Borough
b19885623,1940,Hackney ,"London, England",Metropolitan Borough
b19885635,1941,Hackney ,"London, England",Metropolitan Borough
b19885647,1942,Hackney ,"London, England",Metropolitan Borough
b19885659,1943,Hackney ,"London, England",Metropolitan Borough
b19885660,1944,Hackney ,"London, England",Metropolitan Borough
b19885672,1945,Hackney ,"London, England",Metropolitan Borough
b19885684,1946,Hackney ,"London, England",Metropolitan Borough
b19885696,1947,Hackney ,"London, England",Metropolitan Borough
b19885702,1948,Hackney ,"London, England",Metropolitan Borough
b19885714,1949,Hackney ,"London, England",Metropolitan Borough
b19885726,1950,Hackney ,"London, England",Metropolitan Borough
b19885738,1951,Hackney ,"London, England",Metropolitan Borough
b1988574x,1952,Hackney ,"London, England",Metropolitan Borough
b19885751,1953,Hackney ,"London, England",Metropolitan Borough
b19885763,1954,Hackney ,"London, England",Metropolitan Borough
b19885775,1955,Hackney ,"London, England",Metropolitan Borough
b19885787,1956,Hackney ,"London, England",Metropolitan Borough
b19885805,1958,Hackney ,"London, England",Metropolitan Borough
b19885817,1959,Hackney ,"London, England",Metropolitan Borough
b19885829,1960,Hackney ,"London, England",Metropolitan Borough
b19885830,1961,Hackney ,"London, England",Metropolitan Borough
b19885842,1962,Hackney ,"London, England",Metropolitan Borough
b19885854,1963,Hackney ,"London, England",Metropolitan Borough
b19885866,1964,Hackney ,"London, England",Metropolitan Borough
b19885878,1965,Hackney ,"London, England",Metropolitan Borough
b17997926,1898,Hackney ,"London, England",Parish
b1799794x,1899,Hackney ,"London, England",Parish
b17998487,1900,Hackney ,"London, England",Parish
b19885404,1897,Hackney ,"London, England",Parish
b17998049,1894,Hamlet of Mile End Old Town ,"London, England",Parish
b17998074,1895,Hamlet of Mile End Old Town ,"London, England",Parish
b18039492,1856,Hamlet of Mile End Old Town ,"London, England",Parish
b18039509,1857,Hamlet of Mile End Old Town ,"London, England",Parish
b18039522,1858,Hamlet of Mile End Old Town ,"London, England",Parish
b18039534,1859,Hamlet of Mile End Old Town ,"London, England",Parish
b18039546,1860,Hamlet of Mile End Old Town ,"London, England",Parish
b18039558,1861,Hamlet of Mile End Old Town ,"London, England",Parish
b1803956x,1862,Hamlet of Mile End Old Town ,"London, England",Parish
b18039571,1863,Hamlet of Mile End Old Town ,"London, England",Parish
b18039583,1864,Hamlet of Mile End Old Town ,"London, England",Parish
b18039595,1865,Hamlet of Mile End Old Town ,"London, England",Parish
b18039601,1867,Hamlet of Mile End Old Town ,"London, England",Parish
b1803973x,1868,Hamlet of Mile End Old Town ,"London, England",Parish
b18039753,1869,Hamlet of Mile End Old Town ,"London, England",Parish
b18039765,1870,Hamlet of Mile End Old Town ,"London, England",Parish
b18039777,1871,Hamlet of Mile End Old Town ,"London, England",Parish
b18222596,1898,Hamlet of Mile End Old Town ,"London, England",Parish
b18222602,1898,Hamlet of Mile End Old Town ,"London, England",Parish
b18237927,1896,Hamlet of Mile End Old Town ,"London, England",Parish
b19885076,1897,Hamlet of Mile End Old Town ,"London, England",Parish
